zipcode,type,decommissioned,city,state_code,county,world_region,country,latitude,longitude
11044,UNIQUE,1,New Hyde Park,NY,Nassau County,,US,40.73,-73.68
11050,STANDARD,0,Port Washington,NY,Nassau County,,US,40.82,-73.68
11051,UNIQUE,0,Port Washington,NY,Nassau County,,US,40.82,-73.68
11052,UNIQUE,0,Port Washington,NY,Nassau County,,US,40.82,-73.68
11053,UNIQUE,0,Port Washington,NY,Nassau County,,US,40.82,-73.68
11054,UNIQUE,0,Port Washington,NY,Nassau County,,US,40.82,-73.68
11055,UNIQUE,0,Port Washington,NY,Nassau County,,US,40.82,-73.68
11096,STANDARD,0,Inwood,NY,Nassau County,,US,40.62,-73.75
11099,UNIQUE,1,New Hyde Park,NY,Nassau County,,US,40.73,-73.68
11101,STANDARD,0,Long Island City,NY,Queens County,,US,40.74,-73.93
11102,STANDARD,0,Astoria,NY,Queens County,,US,40.77,-73.93
11103,STANDARD,0,Astoria,NY,Queens County,,US,40.76,-73.91
11104,STANDARD,0,Sunnyside,NY,Queens County,,US,40.74,-73.92
11105,STANDARD,0,Astoria,NY,Queens County,,US,40.78,-73.91
11106,STANDARD,0,Astoria,NY,Queens County,,US,40.76,-73.93
11109,STANDARD,0,Long Island City,NY,Queens County,,US,40.75,-73.96
11120,UNIQUE,0,Long Island City,NY,Queens County,,US,40.74,-73.93
11201,STANDARD,0,Brooklyn,NY,Kings County,,US,40.69,-73.99
11202,PO BOX,0,Brooklyn,NY,Kings County,,US,40.64,-73.94
11203,STANDARD,0,Brooklyn,NY,Kings County,,US,40.64,-73.94
11204,STANDARD,0,Brooklyn,NY,Kings County,,US,40.62,-73.98
11205,STANDARD,0,Brooklyn,NY,Kings County,,US,40.69,-73.97
11206,STANDARD,0,Brooklyn,NY,Kings County,,US,40.7,-73.94
11207,STANDARD,0,Brooklyn,NY,Kings County,,US,40.67,-73.89
11208,STANDARD,0,Brooklyn,NY,Kings County,,US,40.67,-73.87
11209,STANDARD,0,Brooklyn,NY,Kings County,,US,40.62,-74.03
11210,STANDARD,0,Brooklyn,NY,Kings County,,US,40.63,-73.95
11211,STANDARD,0,Brooklyn,NY,Kings County,,US,40.71,-73.95
11212,STANDARD,0,Brooklyn,NY,Kings County,,US,40.66,-73.91
11213,STANDARD,0,Brooklyn,NY,Kings County,,US,40.67,-73.94
11214,STANDARD,0,Brooklyn,NY,Kings County,,US,40.6,-74
11215,STANDARD,0,Brooklyn,NY,Kings County,,US,40.66,-73.99
11216,STANDARD,0,Brooklyn,NY,Kings County,,US,40.68,-73.95
11217,STANDARD,0,Brooklyn,NY,Kings County,,US,40.68,-73.98
11218,STANDARD,0,Brooklyn,NY,Kings County,,US,40.64,-73.98
11219,STANDARD,0,Brooklyn,NY,Kings County,,US,40.63,-74
11220,STANDARD,0,Brooklyn,NY,Kings County,,US,40.64,-74.02
11221,STANDARD,0,Brooklyn,NY,Kings County,,US,40.69,-73.93
11222,STANDARD,0,Brooklyn,NY,Kings County,,US,40.73,-73.95
11223,STANDARD,0,Brooklyn,NY,Kings County,,US,40.6,-73.97
11224,STANDARD,0,Brooklyn,NY,Kings County,,US,40.58,-73.99
11225,STANDARD,0,Brooklyn,NY,Kings County,,US,40.66,-73.95
11226,STANDARD,0,Brooklyn,NY,Kings County,,US,40.65,-73.96
11228,STANDARD,0,Brooklyn,NY,Kings County,,US,40.62,-74.01
11229,STANDARD,0,Brooklyn,NY,Kings County,,US,40.6,-73.94
11230,STANDARD,0,Brooklyn,NY,Kings County,,US,40.62,-73.97
11231,STANDARD,0,Brooklyn,NY,Kings County,,US,40.68,-74.01
11232,STANDARD,0,Brooklyn,NY,Kings County,,US,40.66,-74.01
11233,STANDARD,0,Brooklyn,NY,Kings County,,US,40.68,-73.92
11234,STANDARD,0,Brooklyn,NY,Kings County,,US,40.61,-73.91
11235,STANDARD,0,Brooklyn,NY,Kings County,,US,40.58,-73.95
11236,STANDARD,0,Brooklyn,NY,Kings County,,US,40.64,-73.9
11237,STANDARD,0,Brooklyn,NY,Kings County,,US,40.7,-73.92
11238,STANDARD,0,Brooklyn,NY,Kings County,,US,40.68,-73.96
11239,STANDARD,0,Brooklyn,NY,Kings County,,US,40.65,-73.88
11240,STANDARD,1,Brooklyn,NY,Kings County,,US,40.69,-73.98
11241,STANDARD,0,Brooklyn,NY,Kings County,,US,40.64,-73.94
11242,STANDARD,0,Brooklyn,NY,Kings County,,US,40.64,-73.94
11243,STANDARD,0,Brooklyn,NY,Kings County,,US,40.64,-73.94
11244,UNIQUE,1,Brooklyn,NY,Kings County,,US,40.68,-73.99
11245,UNIQUE,0,Brooklyn,NY,Kings County,,US,40.64,-73.94
11247,PO BOX,0,Brooklyn,NY,Kings County,,US,40.64,-73.94
11248,UNIQUE,1,Brooklyn,NY,Kings County,,US,40.69,-73.99
11249,STANDARD,0,Brooklyn,NY,Kings County,,US,40.64,-73.94
11251,UNIQUE,0,Brooklyn,NY,Kings County,,US,40.64,-73.94
11252,STANDARD,0,Brooklyn,NY,Kings County,,US,40.64,-73.94
11254,UNIQUE,1,Brooklyn,NY,Kings County,,US,40.69,-73.99
11255,UNIQUE,1,Brooklyn,NY,Kings County,,US,40.69,-73.98
11256,STANDARD,0,Brooklyn,NY,Kings County,,US,40.64,-73.94
11351,STANDARD,0,Flushing,NY,Queens County,,US,40.78,-73.83
11352,PO BOX,0,Flushing,NY,Queens County,,US,40.77,-73.84
11354,STANDARD,0,Flushing,NY,Queens County,,US,40.77,-73.84
11355,STANDARD,0,Flushing,NY,Queens County,,US,40.75,-73.82
11356,STANDARD,0,College Point,NY,Queens County,,US,40.78,-73.84
11357,STANDARD,0,Whitestone,NY,Queens County,,US,40.79,-73.81
11358,STANDARD,0,Flushing,NY,Queens County,,US,40.76,-73.8
11359,STANDARD,0,Bayside,NY,Queens County,,US,40.79,-73.78
11360,STANDARD,0,Bayside,NY,Queens County,,US,40.78,-73.78
11361,STANDARD,0,Bayside,NY,Queens County,,US,40.76,-73.77
11362,STANDARD,0,Little Neck,NY,Queens County,,US,40.76,-73.74
11363,STANDARD,0,Little Neck,NY,Queens County,,US,40.77,-73.75
11364,STANDARD,0,Oakland Gardens,NY,Queens County,,US,40.75,-73.76
11365,STANDARD,0,Fresh Meadows,NY,Queens County,,US,40.74,-73.79
11366,STANDARD,0,Fresh Meadows,NY,Queens County,,US,40.73,-73.79
11367,STANDARD,0,Flushing,NY,Queens County,,US,40.73,-73.83
11368,STANDARD,0,Corona,NY,Queens County,,US,40.74,-73.85
11369,STANDARD,0,East Elmhurst,NY,Queens County,,US,40.76,-73.88
11370,STANDARD,0,East Elmhurst,NY,Queens County,,US,40.77,-73.89
11371,STANDARD,0,Flushing,NY,Queens County,,US,40.77,-73.87
11372,STANDARD,0,Jackson Heights,NY,Queens County,,US,40.75,-73.88
11373,STANDARD,0,Elmhurst,NY,Queens County,,US,40.74,-73.88
11374,STANDARD,0,Rego Park,NY,Queens County,,US,40.72,-73.86
11375,STANDARD,0,Forest Hills,NY,Queens County,,US,40.72,-73.84
11377,STANDARD,0,Woodside,NY,Queens County,,US,40.74,-73.9
11378,STANDARD,0,Maspeth,NY,Queens County,,US,40.72,-73.9
11379,STANDARD,0,Middle Village,NY,Queens County,,US,40.71,-73.88
11380,PO BOX,0,Elmhurst,NY,Queens County,,US,40.72,-73.87
11381,UNIQUE,0,Flushing,NY,Queens County,,US,40.77,-73.84
11385,STANDARD,0,Ridgewood,NY,Queens County,,US,40.7,-73.89
11386,PO BOX,0,Ridgewood,NY,Queens County,,US,40.7,-73.89
11390,UNIQUE,0,Flushing,NY,Queens County,,US,40.77,-73.84
11405,UNIQUE,0,Jamaica,NY,Queens County,,US,40.68,-73.78
11411,STANDARD,0,Cambria Heights,NY,Queens County,,US,40.69,-73.73
11412,STANDARD,0,Saint Albans,NY,Queens County,,US,40.69,-73.75
11413,STANDARD,0,Springfield Gardens,NY,Queens County,,US,40.66,-73.75
11414,STANDARD,0,Howard Beach,NY,Queens County,,US,40.66,-73.84
11415,STANDARD,0,Kew Gardens,NY,Queens County,,US,40.71,-73.83
11416,STANDARD,0,Ozone Park,NY,Queens County,,US,40.68,-73.85
11417,STANDARD,0,Ozone Park,NY,Queens County,,US,40.68,-73.84
11418,STANDARD,0,Richmond Hill,NY,Queens County,,US,40.7,-73.84
11419,STANDARD,0,South Richmond Hill,NY,Queens County,,US,40.69,-73.82
11420,STANDARD,0,South Ozone Park,NY,Queens County,,US,40.67,-73.81
11421,STANDARD,0,Woodhaven,NY,Queens County,,US,40.69,-73.85
11422,STANDARD,0,Rosedale,NY,Queens County,,US,40.66,-73.73
11423,STANDARD,0,Hollis,NY,Queens County,,US,40.71,-73.76
11424,PO BOX,0,Jamaica,NY,Queens County,,US,40.71,-73.83
11425,UNIQUE,0,Jamaica,NY,Kings County,,US,40.61,-74.02
11426,STANDARD,0,Bellerose,NY,Queens County,,US,40.74,-73.72
11427,STANDARD,0,Queens Village,NY,Queens County,,US,40.73,-73.75
11428,STANDARD,0,Queens Village,NY,Queens County,,US,40.72,-73.74
11429,STANDARD,0,Queens Village,NY,Queens County,,US,40.71,-73.74
11430,STANDARD,0,Jamaica,NY,Queens County,,US,40.65,-73.79
11431,PO BOX,0,Jamaica,NY,Queens County,,US,40.68,-73.78
11432,STANDARD,0,Jamaica,NY,Queens County,,US,40.72,-73.79
11433,STANDARD,0,Jamaica,NY,Queens County,,US,40.7,-73.79
11434,STANDARD,0,Jamaica,NY,Queens County,,US,40.68,-73.78
11435,STANDARD,0,Jamaica,NY,Queens County,,US,40.7,-73.81
11436,STANDARD,0,Jamaica,NY,Queens County,,US,40.68,-73.8
11439,UNIQUE,0,Jamaica,NY,Queens County,,US,40.68,-73.78
11451,UNIQUE,0,Jamaica,NY,Queens County,,US,40.7,-73.8
11499,UNIQUE,0,Jamaica,NY,Queens County,,US,40.68,-73.78
11501,STANDARD,0,Mineola,NY,Nassau County,,US,40.75,-73.64
11507,STANDARD,0,Albertson,NY,Nassau County,,US,40.77,-73.64
11509,STANDARD,0,Atlantic Beach,NY,Nassau County,,US,40.59,-73.73
11510,STANDARD,0,Baldwin,NY,Nassau County,,US,40.66,-73.61
11514,STANDARD,0,Carle Place,NY,Nassau County,,US,40.75,-73.61
11516,STANDARD,0,Cedarhurst,NY,Nassau County,,US,40.63,-73.73
11518,STANDARD,0,East Rockaway,NY,Nassau County,,US,40.64,-73.66
11520,STANDARD,0,Freeport,NY,Nassau County,,US,40.65,-73.58
11530,STANDARD,0,Garden City,NY,Nassau County,,US,40.72,-73.64
11531,PO BOX,0,Garden City,NY,Nassau County,,US,40.72,-73.64
11535,UNIQUE,0,Garden City,NY,Nassau County,,US,40.72,-73.64
11536,UNIQUE,1,Garden City,NY,Nassau County,,US,40.67,-73.7
11542,STANDARD,0,Glen Cove,NY,Nassau County,,US,40.86,-73.63
11545,STANDARD,0,Glen Head,NY,Nassau County,,US,40.84,-73.61
11547,PO BOX,0,Glenwood Landing,NY,Nassau County,,US,40.83,-73.64
11548,STANDARD,0,Greenvale,NY,Nassau County,,US,40.81,-73.63
11549,UNIQUE,0,Hempstead,NY,Nassau County,,US,40.72,-73.6
11550,STANDARD,0,Hempstead,NY,Nassau County,,US,40.7,-73.61
11551,PO BOX,0,Hempstead,NY,Nassau County,,US,40.7,-73.61
11552,STANDARD,0,West Hempstead,NY,Nassau County,,US,40.69,-73.65
11553,STANDARD,0,Uniondale,NY,Nassau County,,US,40.7,-73.59
11554,STANDARD,0,East Meadow,NY,Nassau County,,US,40.71,-73.55
11555,UNIQUE,0,Uniondale,NY,Nassau County,,US,40.7,-73.59
11556,STANDARD,0,Uniondale,NY,Nassau County,,US,40.72,-73.58
11557,STANDARD,0,Hewlett,NY,Nassau County,,US,40.64,-73.69
11558,STANDARD,0,Island Park,NY,Nassau County,,US,40.6,-73.64
11559,STANDARD,0,Lawrence,NY,Nassau County,,US,40.6,-73.71
11560,STANDARD,0,Locust Valley,NY,Nassau County,,US,40.88,-73.58
11561,STANDARD,0,Long Beach,NY,Nassau County,,US,40.59,-73.65
11563,STANDARD,0,Lynbrook,NY,Nassau County,,US,40.65,-73.67
11565,STANDARD,0,Malverne,NY,Nassau County,,US,40.67,-73.67
11566,STANDARD,0,Merrick,NY,Nassau County,,US,40.65,-73.55
11568,STANDARD,0,Old Westbury,NY,Nassau County,,US,40.78,-73.59
11569,PO BOX,0,Point Lookout,NY,Nassau County,,US,40.59,-73.58
11570,STANDARD,0,Rockville Centre,NY,Nassau County,,US,40.66,-73.63
11571,PO BOX,0,Rockville Centre,NY,Nassau County,,US,40.66,-73.63
11572,STANDARD,0,Oceanside,NY,Nassau County,,US,40.63,-73.63
11575,STANDARD,0,Roosevelt,NY,Nassau County,,US,40.68,-73.58
11576,STANDARD,0,Roslyn,NY,Nassau County,,US,40.8,-73.65
11577,STANDARD,0,Roslyn Heights,NY,Nassau County,,US,40.78,-73.64
11579,STANDARD,0,Sea Cliff,NY,Nassau County,,US,40.84,-73.64
11580,STANDARD,0,Valley Stream,NY,Nassau County,,US,40.66,-73.7
11581,STANDARD,0,Valley Stream,NY,Nassau County,,US,40.65,-73.72
11582,PO BOX,0,Valley Stream,NY,Nassau County,,US,40.66,-73.7
11590,STANDARD,0,Westbury,NY,Nassau County,,US,40.75,-73.58
11592,UNIQUE,1,Rockville Center,NY,Nassau County,,US,40.75,-73.57
11594,UNIQUE,1,Westbury,NY,Nassau County,,US,40.75,-73.58
11595,UNIQUE,1,Westbury,NY,Nassau County,,US,40.75,-73.58
11596,STANDARD,0,Williston Park,NY,Nassau County,,US,40.76,-73.64
11597,UNIQUE,1,Westbury,NY,Nassau County,,US,40.75,-73.58
11598,STANDARD,0,Woodmere,NY,Nassau County,,US,40.63,-73.72
11599,STANDARD,0,Garden City,NY,Nassau County,,US,40.72,-73.64
11690,PO BOX,0,Far Rockaway,NY,Queens County,,US,40.59,-73.81
11691,STANDARD,0,Far Rockaway,NY,Queens County,,US,40.6,-73.76
11692,STANDARD,0,Arverne,NY,Queens County,,US,40.59,-73.79
11693,STANDARD,0,Far Rockaway,NY,Queens County,,US,40.59,-73.81
11694,STANDARD,0,Rockaway Park,NY,Queens County,,US,40.58,-73.84
11695,PO BOX,0,Far Rockaway,NY,Queens County,,US,40.59,-73.81
11697,STANDARD,0,Breezy Point,NY,Queens County,,US,40.56,-73.91
11701,STANDARD,0,Amityville,NY,Suffolk County,,US,40.66,-73.41
11702,STANDARD,0,Babylon,NY,Suffolk County,,US,40.69,-73.32
11703,STANDARD,0,North Babylon,NY,Suffolk County,,US,40.73,-73.32
11704,STANDARD,0,West Babylon,NY,Suffolk County,,US,40.71,-73.35
11705,STANDARD,0,Bayport,NY,Suffolk County,,US,40.74,-73.05
11706,STANDARD,0,Bay Shore,NY,Suffolk County,,US,40.72,-73.25
11707,PO BOX,0,West Babylon,NY,Suffolk County,,US,40.71,-73.35
11708,STANDARD,1,Amityville,NY,Suffolk County,,US,40.68,-73.41
11709,STANDARD,0,Bayville,NY,Nassau County,,US,40.9,-73.56
11710,STANDARD,0,Bellmore,NY,Nassau County,,US,40.65,-73.52
11713,STANDARD,0,Bellport,NY,Suffolk County,,US,40.75,-72.94
11714,STANDARD,0,Bethpage,NY,Nassau County,,US,40.74,-73.48
11715,STANDARD,0,Blue Point,NY,Suffolk County,,US,40.75,-73.03
11716,STANDARD,0,Bohemia,NY,Suffolk County,,US,40.77,-73.12
11717,STANDARD,0,Brentwood,NY,Suffolk County,,US,40.78,-73.24
11718,STANDARD,0,Brightwaters,NY,Suffolk County,,US,40.71,-73.26
11719,STANDARD,0,Brookhaven,NY,Suffolk County,,US,40.78,-72.91
11720,STANDARD,0,Centereach,NY,Suffolk County,,US,40.87,-73.08
11721,STANDARD,0,Centerport,NY,Suffolk County,,US,40.9,-73.37
11722,STANDARD,0,Central Islip,NY,Suffolk County,,US,40.78,-73.19
11724,STANDARD,0,Cold Spring Harbor,NY,Suffolk County,,US,40.86,-73.44
11725,STANDARD,0,Commack,NY,Suffolk County,,US,40.84,-73.28
11726,STANDARD,0,Copiague,NY,Suffolk County,,US,40.67,-73.39
11727,STANDARD,0,Coram,NY,Suffolk County,,US,40.87,-73
11729,STANDARD,0,Deer Park,NY,Suffolk County,,US,40.76,-73.32
11730,STANDARD,0,East Islip,NY,Suffolk County,,US,40.72,-73.18
11731,STANDARD,0,East Northport,NY,Suffolk County,,US,40.87,-73.32
11732,STANDARD,0,East Norwich,NY,Nassau County,,US,40.84,-73.54
11733,STANDARD,0,East Setauket,NY,Suffolk County,,US,40.93,-73.1
11735,STANDARD,0,Farmingdale,NY,Nassau County,,US,40.73,-73.44
11736,UNIQUE,1,Farmingdale,NY,Nassau County,,US,40.73,-73.44
11737,STANDARD,0,Farmingdale,NY,Nassau County,,US,40.73,-73.44
11738,STANDARD,0,Farmingville,NY,Suffolk County,,US,40.84,-73.04
11739,PO BOX,0,Great River,NY,Suffolk County,,US,40.73,-73.16
11740,STANDARD,0,Greenlawn,NY,Suffolk County,,US,40.86,-73.36
11741,STANDARD,0,Holbrook,NY,Suffolk County,,US,40.79,-73.07
11742,STANDARD,0,Holtsville,NY,Suffolk County,,US,40.81,-73.04
11743,STANDARD,0,Huntington,NY,Suffolk County,,US,40.87,-73.4
11746,STANDARD,0,Huntington Station,NY,Suffolk County,,US,40.84,-73.4
11747,STANDARD,0,Melville,NY,Suffolk County,,US,40.78,-73.41
11749,STANDARD,0,Islandia,NY,Suffolk County,,US,40.8,-73.17
11750,UNIQUE,1,Huntington Station,NY,Suffolk County,,US,40.83,-73.37
11751,STANDARD,0,Islip,NY,Suffolk County,,US,40.73,-73.21
11752,STANDARD,0,Islip Terrace,NY,Suffolk County,,US,40.76,-73.17
11753,STANDARD,0,Jericho,NY,Nassau County,,US,40.78,-73.54
11754,STANDARD,0,Kings Park,NY,Suffolk County,,US,40.89,-73.24
11755,STANDARD,0,Lake Grove,NY,Suffolk County,,US,40.85,-73.11
11756,STANDARD,0,Levittown,NY,Nassau County,,US,40.72,-73.51
11757,STANDARD,0,Lindenhurst,NY,Suffolk County,,US,40.68,-73.37
11758,STANDARD,0,Massapequa,NY,Nassau County,,US,40.66,-73.47
11760,PO BOX,0,Islandia,NY,Suffolk County,,US,40.82,-73.21
11762,STANDARD,0,Massapequa Park,NY,Nassau County,,US,40.68,-73.45
11763,STANDARD,0,Medford,NY,Suffolk County,,US,40.82,-72.98
11764,STANDARD,0,Miller Place,NY,Suffolk County,,US,40.93,-72.98
11765,STANDARD,0,Mill Neck,NY,Nassau County,,US,40.88,-73.55
11766,STANDARD,0,Mount Sinai,NY,Suffolk County,,US,40.93,-73.01
11767,STANDARD,0,Nesconset,NY,Suffolk County,,US,40.84,-73.15
11768,STANDARD,0,Northport,NY,Suffolk County,,US,40.9,-73.34
11769,STANDARD,0,Oakdale,NY,Suffolk County,,US,40.73,-73.13
11770,PO BOX,0,Ocean Beach,NY,Suffolk County,,US,40.65,-73.16
11771,STANDARD,0,Oyster Bay,NY,Nassau County,,US,40.86,-73.53
11772,STANDARD,0,Patchogue,NY,Suffolk County,,US,40.76,-73.01
11773,UNIQUE,0,Syosset,NY,Nassau County,,US,40.81,-73.5
11774,UNIQUE,1,Farmingdale,NY,Nassau County,,US,40.73,-73.44
11775,UNIQUE,0,Melville,NY,Suffolk County,,US,40.78,-73.41
11776,STANDARD,0,Port Jefferson Station,NY,Suffolk County,,US,40.92,-73.06
11777,STANDARD,0,Port Jefferson,NY,Suffolk County,,US,40.94,-73.05
11778,STANDARD,0,Rocky Point,NY,Suffolk County,,US,40.92,-72.92
11779,STANDARD,0,Ronkonkoma,NY,Suffolk County,,US,40.8,-73.12
11780,STANDARD,0,Saint James,NY,Suffolk County,,US,40.87,-73.15
11782,STANDARD,0,Sayville,NY,Suffolk County,,US,40.74,-73.08
11783,STANDARD,0,Seaford,NY,Nassau County,,US,40.66,-73.49
11784,STANDARD,0,Selden,NY,Suffolk County,,US,40.86,-73.04
11786,STANDARD,0,Shoreham,NY,Suffolk County,,US,40.95,-72.9
11787,STANDARD,0,Smithtown,NY,Suffolk County,,US,40.85,-73.21
11788,STANDARD,0,Hauppauge,NY,Suffolk County,,US,40.82,-73.21
11789,STANDARD,0,Sound Beach,NY,Suffolk County,,US,40.96,-72.97
11790,STANDARD,0,Stony Brook,NY,Suffolk County,,US,40.9,-73.12
11791,STANDARD,0,Syosset,NY,Nassau County,,US,40.81,-73.5
11792,STANDARD,0,Wading River,NY,Suffolk County,,US,40.94,-72.81
11793,STANDARD,0,Wantagh,NY,Nassau County,,US,40.66,-73.51
11794,UNIQUE,0,Stony Brook,NY,Suffolk County,,US,40.91,-73.12
11795,STANDARD,0,West Islip,NY,Suffolk County,,US,40.7,-73.29
11796,STANDARD,0,West Sayville,NY,Suffolk County,,US,40.72,-73.1
11797,STANDARD,0,Woodbury,NY,Nassau County,,US,40.81,-73.47
11798,STANDARD,0,Wyandanch,NY,Suffolk County,,US,40.74,-73.37
11801,STANDARD,0,Hicksville,NY,Nassau County,,US,40.76,-73.52
11802,PO BOX,0,Hicksville,NY,Nassau County,,US,40.76,-73.52
11803,STANDARD,0,Plainview,NY,Nassau County,,US,40.78,-73.47
11804,STANDARD,0,Old Bethpage,NY,Nassau County,,US,40.75,-73.45
11815,UNIQUE,0,Hicksville,NY,Nassau County,,US,40.76,-73.52
11819,UNIQUE,0,Hicksville,NY,Nassau County,,US,40.76,-73.52
11853,UNIQUE,0,Jericho,NY,Nassau County,,US,40.78,-73.54
11854,UNIQUE,0,Hicksville,NY,Nassau County,,US,40.76,-73.52
11855,UNIQUE,1,Hicksville,NY,Nassau County,,US,40.76,-73.52
11901,STANDARD,0,Riverhead,NY,Suffolk County,,US,40.94,-72.67
11930,PO BOX,0,Amagansett,NY,Suffolk County,,US,40.99,-72.1
11931,PO BOX,0,Aquebogue,NY,Suffolk County,,US,40.93,-72.61
11932,PO BOX,0,Bridgehampton,NY,Suffolk County,,US,40.94,-72.29
11933,STANDARD,0,Calverton,NY,Suffolk County,,US,40.92,-72.76
11934,STANDARD,0,Center Moriches,NY,Suffolk County,,US,40.79,-72.79
11935,STANDARD,0,Cutchogue,NY,Suffolk County,,US,41.01,-72.48
11937,STANDARD,0,East Hampton,NY,Suffolk County,,US,40.95,-72.19
11939,STANDARD,0,East Marion,NY,Suffolk County,,US,41.12,-72.34
11940,STANDARD,0,East Moriches,NY,Suffolk County,,US,40.81,-72.76
11941,STANDARD,0,Eastport,NY,Suffolk County,,US,40.83,-72.73
11942,STANDARD,0,East Quogue,NY,Suffolk County,,US,40.85,-72.57
11944,STANDARD,0,Greenport,NY,Suffolk County,,US,41.1,-72.36
11946,STANDARD,0,Hampton Bays,NY,Suffolk County,,US,40.86,-72.52
11947,PO BOX,0,Jamesport,NY,Suffolk County,,US,40.95,-72.57
11948,STANDARD,0,Laurel,NY,Suffolk County,,US,40.97,-72.55
11949,STANDARD,0,Manorville,NY,Suffolk County,,US,40.85,-72.79
11950,STANDARD,0,Mastic,NY,Suffolk County,,US,40.8,-72.84
11951,STANDARD,0,Mastic Beach,NY,Suffolk County,,US,40.76,-72.84
11952,STANDARD,0,Mattituck,NY,Suffolk County,,US,41,-72.53
11953,STANDARD,0,Middle Island,NY,Suffolk County,,US,40.88,-72.94
11954,STANDARD,0,Montauk,NY,Suffolk County,,US,41.04,-71.94
11955,STANDARD,0,Moriches,NY,Suffolk County,,US,40.8,-72.82
11956,PO BOX,0,New Suffolk,NY,Suffolk County,,US,40.99,-72.48
11957,STANDARD,0,Orient,NY,Suffolk County,,US,41.14,-72.3
11958,STANDARD,0,Peconic,NY,Suffolk County,,US,41.03,-72.46
11959,PO BOX,0,Quogue,NY,Suffolk County,,US,40.83,-72.6
11960,PO BOX,0,Remsenburg,NY,Suffolk County,,US,40.81,-72.71
11961,STANDARD,0,Ridge,NY,Suffolk County,,US,40.91,-72.88
11962,PO BOX,0,Sagaponack,NY,Suffolk County,,US,40.92,-72.27
11963,STANDARD,0,Sag Harbor,NY,Suffolk County,,US,40.99,-72.29
11964,PO BOX,0,Shelter Island,NY,Suffolk County,,US,41.06,-72.32
11965,PO BOX,0,Shelter Island Heights,NY,Suffolk County,,US,41.1,-72.29
11967,STANDARD,0,Shirley,NY,Suffolk County,,US,40.79,-72.87
11968,STANDARD,0,Southampton,NY,Suffolk County,,US,40.88,-72.39
11969,PO BOX,0,Southampton,NY,Suffolk County,,US,40.88,-72.39
11970,PO BOX,0,South Jamesport,NY,Suffolk County,,US,40.94,-72.58
11971,STANDARD,0,Southold,NY,Suffolk County,,US,41.05,-72.42
11972,PO BOX,0,Speonk,NY,Suffolk County,,US,40.85,-72.7
11973,PO BOX,0,Upton,NY,Suffolk County,,US,40.86,-72.87
11975,PO BOX,0,Wainscott,NY,Suffolk County,,US,40.94,-72.24
11976,STANDARD,0,Water Mill,NY,Suffolk County,,US,40.92,-72.34
11977,STANDARD,0,Westhampton,NY,Suffolk County,,US,40.83,-72.68
11978,STANDARD,0,Westhampton Beach,NY,Suffolk County,,US,40.83,-72.65
11980,STANDARD,0,Yaphank,NY,Suffolk County,,US,40.83,-72.92
12007,STANDARD,0,Alcove,NY,Albany County,,US,42.46,-73.93
12008,STANDARD,0,Alplaus,NY,Schenectady County,,US,42.85,-73.91
12009,STANDARD,0,Altamont,NY,Albany County,,US,42.7,-74.03
12010,STANDARD,0,Amsterdam,NY,Montgomery County,,US,42.94,-74.19
12015,STANDARD,0,Athens,NY,Greene County,,US,42.26,-73.81
12016,PO BOX,0,Auriesville,NY,Montgomery County,,US,42.87,-74.35
12017,STANDARD,0,Austerlitz,NY,Columbia County,,US,42.32,-73.47
12018,STANDARD,0,Averill Park,NY,Rensselaer County,,US,42.63,-73.55
12019,STANDARD,0,Ballston Lake,NY,Saratoga County,,US,42.92,-73.84
12020,STANDARD,0,Ballston Spa,NY,Saratoga County,,US,43,-73.85
